Phrase ID	Level	Clue (Question)	Phrase (Answer)
FPH514751	1251	Instrument de musique	Orgue
FPH514752	1252	Roches et minéraux	Améthyste
FPH514753	1253	Occupation	Cardiologue
FPH514754	1254	Film d'horreur	Conjuring
FPH514755	1255	De campagne	Botswana
FPH514756	1256	Famille	Grand tante
FPH514757	1257	Personnage fictif	Deadpool
FPH514758	1258	Élément	Brome
FPH514759	1259	À la ferme	Canetons
FPH514760	1260	Créature mythique	Hydre et Méduse
FPH514761	1261	Retour à l'école	Sac à dos
FPH514762	1262	Animal	Roi cobra
FPH514763	1263	À la plage	Maillot de bain et sandales
FPH514764	1264	Biome	Oasis du désert
FPH514765	1265	Émotion	Effrayé et horrifié
FPH514766	1266	Couleur	Azuré
FPH514767	1267	Vacance	Kwanzaa
FPH514768	1268	Herbes et épices	Réglisse
FPH514769	1269	Langue	Philippin
FPH514770	1270	Cuisson	Machine à popcorn
FPH514771	1271	Instrument de musique	Trombone
FPH514772	1272	Créature mythique	Génie dans une lampe
FPH514773	1273	Ville française	Orléans
FPH514774	1274	Roches et minéraux	Roche ignée
FPH514775	1275	Famille	Demi soeur
FPH514776	1276	De campagne	Albanie
FPH514777	1277	Artiste pop	Slimane
FPH514778	1278	À la ferme	Irrigation
FPH514779	1279	Retour à l'école	Boîte à déjeuner
FPH514780	1280	Boire	Smoothie aux fruits
FPH514781	1281	Personnage fictif	James Bond
FPH514782	1282	Couleur	Indigo
FPH514783	1283	Créature mythique	Léviathan
FPH514784	1284	À la plage	Ballon de plage
FPH514785	1285	Herbes et épices	Wasabi épicé
FPH514786	1286	Instrument de musique	Clarinette
FPH514787	1287	Émotion	Sentimental
FPH514788	1288	Cuisson	Cuillère à café
FPH514789	1289	Langue	Allemand
FPH514790	1290	Biome	Rivière côtière
FPH514791	1291	Véhicule	Volkswagen T-Roc
FPH514792	1292	Vacance	jour de la marmotte
FPH514793	1293	Retour à l'école	Stylo à bille
FPH514794	1294	Roches et minéraux	Grès
FPH514795	1295	De campagne	Bolivie
FPH514796	1296	Famille	Arrière grand-père
FPH514797	1297	À la plage	Plongée sous marine
FPH514798	1298	Couleur	Chartreuse
FPH514799	1299	Créature mythique	Phénix
FPH514800	1300	Dessert	Crullers
FPH514801	1301	À la ferme	Meule de foin
FPH514802	1302	Activité de plein air	Le football
FPH514803	1303	Cuisson	Cuillère à crème glacée
FPH514804	1304	Élément	Calcium
FPH514805	1305	Retour à l'école	Dictionnaire
FPH514806	1306	Instrument de musique	Caisse Claire
FPH514807	1307	Langue	Coréen
FPH514808	1308	Herbes et épices	Coriandre
FPH514809	1309	Émotion	Triomphant
FPH514810	1310	Biome	Zone intertidale
FPH514811	1311	Artiste pop	Roxanne Bruneau
FPH514812	1312	Roches et minéraux	Granit et basalte
FPH514813	1313	De campagne	Thaïlande
FPH514814	1314	Famille	Grands mères et grands pères
FPH514815	1315	Boire	Thé Earl Grey
FPH514816	1316	À la plage	Eau salée
FPH514817	1317	Couleur	Roses et bleus
FPH514818	1318	Créature mythique	Banshee
FPH514819	1319	Cuisson	Caraméliser
FPH514820	1320	Retour à l'école	Rapporteur
FPH514821	1321	Langue	Italien
FPH514822	1322	Vacance	Hanoukka
FPH514823	1323	Émotion	Sympathique
FPH514824	1324	À la ferme	Animaux de la ferme
FPH514825	1325	Véhicule	Mercedes Classe A
FPH514826	1326	Élément	Chlore
FPH514827	1327	Instrument de musique	Clairons et trompettes
FPH514828	1328	Biome	Marais
FPH514829	1329	Herbes et épices	Basilic frais
FPH514830	1330	Roches et minéraux	Calcaire
FPH514831	1331	Famille	Beau père
FPH514832	1332	De campagne	Portugal
FPH514833	1333	Retour à l'école	Papier de construction
FPH514834	1334	Occupation	Dermatologue
FPH514835	1335	Film Disney	1001 Pattes
FPH514836	1336	Dessert	Crêpes
FPH514837	1337	Couleur	Gris et jaunes
FPH514838	1338	Langue	Tagalog
FPH514839	1339	Cuisson	Mitaines de four
FPH514840	1340	À la plage	Dollar de sable
FPH514841	1341	Personnage fictif	Fry et Bender
FPH514842	1342	Créature mythique	Godzilla
FPH514843	1343	À la ferme	Agriculture
FPH514844	1344	Instrument de musique	Cornemuse
FPH514845	1345	Artiste pop	The Pirouettes
FPH514846	1346	Vacance	Fête des pères
FPH514847	1347	De campagne	Mozambique
FPH514848	1348	Biome	Forêts
FPH514849	1349	Émotion	Solitude
FPH514850	1350	Retour à l'école	Encyclopédie
FPH514851	1351	Roches et minéraux	Saphir
FPH514852	1352	Famille	Deuxième cousin
FPH514853	1353	Cuisson	Éplucheur de légumes
FPH514854	1354	Élément	Iode
FPH514855	1355	Créature mythique	Chimère
FPH514856	1356	Animal	Buffle
FPH514857	1357	Langue	Espagnol
FPH514858	1358	Herbes et épices	Romarin
FPH514859	1359	À la plage	Planche de surf
FPH514860	1360	Instrument de musique	Xylophone
FPH514861	1361	Couleur	Pervenche
FPH514862	1362	À la ferme	Vaches et taureaux
FPH514863	1363	Artiste pop	L'Impératrice
FPH514864	1364	Retour à l'école	Bâton de colle
FPH514865	1365	Cuisson	Cuiseur de riz
FPH514866	1366	Boire	Vermouth
FPH514867	1367	De campagne	Luxembourg
FPH514868	1368	Roches et minéraux	Émeraude
FPH514869	1369	Vacance	Jour de l'Armistice
FPH514870	1370	Créature mythique	Centaure
FPH514871	1371	Biome	Forêt de conifères
FPH514872	1372	Langue	Hongrois
FPH514873	1373	Herbes et épices	Sauge et Thym
FPH514874	1374	Élément	Uranium
FPH514875	1375	Retour à l'école	Ciseaux et Ruban
FPH514876	1376	Couleur	Rose vif
FPH514877	1377	État américain	Wisconsin
FPH514878	1378	Famille	Beau père
FPH514879	1379	À la plage	Vaporiser sur la crème solaire
FPH514880	1380	Instrument de musique	Violoncelles et Basses
FPH514881	1381	Émotion	Peur et panique
FPH514882	1382	À la ferme	Épouvantail
FPH514883	1383	Cuisson	Planche à découper
FPH514884	1384	Film Disney	Les Indestructibles
FPH514885	1385	Dessert	Zibeline
FPH514886	1386	Personnage fictif	Atticus Finch
FPH514887	1387	Boire	Glissement de terrain
FPH514888	1388	Retour à l'école	Cours de calcul
FPH514889	1389	De campagne	Monténégro
FPH514890	1390	Couleur	Ivoire et ébène
FPH514891	1391	Langue	Chinois cantonais
FPH514892	1392	Biome	Prairies
FPH514893	1393	Artiste pop	Thérapie TAXI
FPH514894	1394	Créature mythique	Cyclope
FPH514895	1395	Élément	Azote
FPH514896	1396	Vacance	Le jour de la Saint Étienne
FPH514897	1397	Herbes et épices	Raifort
FPH514898	1398	Famille	Fils et filles
FPH514899	1399	À la ferme	Plantation et récolte
FPH514900	1400	Instrument de musique	Castagnettes
FPH514901	1401	Cuisson	Poêle à frire
FPH514902	1402	Retour à l'école	Tableau noir
FPH514903	1403	Roches et minéraux	Stalagmite
FPH514904	1404	Émotion	Satisfaction
FPH514905	1405	Langue	Ukrainien
FPH514906	1406	Biome	Tranchée en haute mer
FPH514907	1407	À la plage	Plongée en apnée
FPH514908	1408	Ville française	Perpignan
FPH514909	1409	Film Disney	Vice Versa
FPH514910	1410	De campagne	Les îles Salomon
FPH514911	1411	Personnage fictif	Sherlock Holmes
FPH514912	1412	Créature mythique	Farfadet
FPH514913	1413	Couleur	Fuchsia et Magenta
FPH514914	1414	Cuisson	Machine à expresso
FPH514915	1415	Famille	Jumeaux fraternels
FPH514916	1416	Retour à l'école	Quiz Pop
FPH514917	1417	Élément	Plutonium
FPH514918	1418	À la ferme	Arbres fruitiers
FPH514919	1419	Herbes et épices	Feuilles de menthe
FPH514920	1420	Instrument de musique	Violons et altos
FPH514921	1421	Boire	Tequila
FPH514922	1422	Véhicule	Toyota C-HR
FPH514923	1423	Langue	Portugais
FPH514924	1424	Biome	Forêt de mangrove
FPH514925	1425	Cuisson	Couteau à steak
FPH514926	1426	Émotion	Fard à joues agité
FPH514927	1427	Personnage fictif	Forrest Gump
FPH514928	1428	Couleur	Noir anthracite
FPH514929	1429	Boire	Calvados
FPH514930	1430	À la plage	Récif de corail
FPH514931	1431	Retour à l'école	Études sociales
FPH514932	1432	De campagne	Arabie Saoudite
FPH514933	1433	Vacance	Lundi de Pentecôte
FPH514934	1434	Famille	Enfant et parent
FPH514935	1435	Cuisson	Coupe biscuits
FPH514936	1436	Instrument de musique	Tambourin
FPH514937	1437	Dessert	Tarte aux noix de pécan
FPH514938	1438	Élément	Chrome
FPH514939	1439	Herbes et épices	Menthe poivrée
FPH514940	1440	Langue	Vietnamien
FPH514941	1441	Artiste pop	Eddy de Pretto
FPH514942	1442	Créature mythique	Pégase
FPH514943	1443	Émotion	Affligé de chagrin
FPH514944	1444	À la ferme	Poulailler
FPH514945	1445	Personnage fictif	Walter White
FPH514946	1446	De campagne	Azerbaïdjan
FPH514947	1447	Roches et minéraux	Turquoise
FPH514948	1448	Retour à l'école	Surligneur
FPH514949	1449	Animal	Panda rouge
FPH514950	1450	Couleur	Jaune moutarde
FPH514951	1451	Boire	Cosmopolitan
FPH514952	1452	Famille	Tantes et oncles
FPH514953	1453	À la plage	Château de sable
FPH514954	1454	Instrument de musique	Accordéon
FPH514955	1455	Cuisson	Cuillère à mesurer
FPH514956	1456	Personnage fictif	Homer Simpson
FPH514957	1457	Ville française	Rouen
FPH514958	1458	Langue	Bulgare
FPH514959	1459	Biome	Forêt boréale
FPH514960	1460	Créature mythique	Basilic
FPH514961	1461	Herbes et épices	Coriandre
FPH514962	1462	Émotion	Colère furieuse
FPH514963	1463	Roches et minéraux	Roche sédimentaire
FPH514964	1464	Élément	Magnésium
FPH514965	1465	À la ferme	Balle de foin
FPH514966	1466	Film Disney	Ratatouille
FPH514967	1467	Boire	Mule de Moscou
FPH514968	1468	Retour à l'école	Gomme de Tableau
FPH514969	1469	Famille	Belle mère
FPH514970	1470	À la plage	Lunettes de soleil
FPH514971	1471	De campagne	Lituanie
FPH514972	1472	Vacance	Fête des mères
FPH514973	1473	Couleur	Forêt verte
FPH514974	1474	Instrument de musique	Grand piano
FPH514975	1475	Film Disney	Les Mondes de Ralph
FPH514976	1476	Cuisson	Une Cocotte
FPH514977	1477	Artiste pop	Bon Entendeur
FPH514978	1478	Personnage fictif	Indiana Jones
FPH514979	1479	Herbes et épices	Poivre de Cayenne
FPH514980	1480	Dessert	Tarte Aux Cerises
FPH514981	1481	Émotion	Enthousiaste
FPH514982	1482	À la plage	Planches de bodyboard
FPH514983	1483	Biome	Pluie de forêt tropicale
FPH514984	1484	Élément	Platine
FPH514985	1485	Boire	Champagne
FPH514986	1486	À la ferme	Chevaux et Écuries
FPH514987	1487	Créature mythique	Gargouille
FPH514988	1488	Roches et minéraux	Aigue marine
FPH514989	1489	Retour à l'école	Éducation physique
FPH514990	1490	Famille	Petite fille
FPH514991	1491	Herbes et épices	Feuilles de Laurier
FPH514992	1492	Artiste pop	Feu! Chatteron
FPH514993	1493	Instrument de musique	Guitare électrique
FPH514994	1494	Biome	Toundra gelée
FPH514995	1495	Cuisson	Machine à café
FPH514996	1496	Langue	Japonais
FPH514997	1497	Émotion	Étonnement
FPH514998	1498	De campagne	Honduras
FPH514999	1499	Vacance	Réveillon de Noël
FPH515000	1500	Couleur	Bleu marin
