Phrase ID	Level	Clue (Question)	Phrase (Answer)
FPH514747	1247	De vuelta a la escuela	Geografía
FPH514748	1248	Cocinando	Parte y pica
FPH514749	1249	Idioma	rumano
FPH514750	1250	Hierbas y especias	Cebolla verde
FPH514751	1251	Instrumento musical	Órgano
FPH514752	1252	Rocas y minerales	Amatista
FPH514753	1253	Ocupación	Cardiólogo
FPH514754	1254	Película de terror	El conjuro
FPH514755	1255	País	Botswana
FPH514756	1256	Familia	Tía abuela
FPH514757	1257	Personaje de ficción	Deadpool
FPH514758	1258	Elemento	Bromo
FPH514759	1259	En la granja	Patitos
FPH514760	1260	Criatura mítica	Hidras y Medusa
FPH514761	1261	De vuelta a la escuela	Mochila
FPH514762	1262	Animal	Rey Cobra
FPH514763	1263	En la playa	Traje de baño y sandalias
FPH514764	1264	Bioma	Oasis del desierto
FPH514765	1265	Emoción	Asustado y horrorizado
FPH514766	1266	Color	Azul claro
FPH514767	1267	Día festivo	Kwanzaa
FPH514768	1268	Hierbas y especias	Regaliz
FPH514769	1269	Idioma	Filipino
FPH514770	1270	Cocinando	Maquina de palomitas de maiz
FPH514771	1271	Instrumento musical	Trombón
FPH514772	1272	Criatura mítica	Genio en una lámpara
FPH514773	1273	Ciudad latinoamericana	Puerto Vallarta
FPH514774	1274	Rocas y minerales	Roca ígnea
FPH514775	1275	Familia	Hermanastra
FPH514776	1276	País	Albania
FPH514777	1277	Pelicula Disney	El tostadorcito valiente
FPH514778	1278	En la granja	Irrigación
FPH514779	1279	De vuelta a la escuela	Caja de almuerzo
FPH514780	1280	Beber	Batido de frutas
FPH514781	1281	Personaje de ficción	James Bond
FPH514782	1282	Color	Índigo
FPH514783	1283	Criatura mítica	Leviathan
FPH514784	1284	En la playa	Pelota de playa
FPH514785	1285	Hierbas y especias	Wasabi picante
FPH514786	1286	Instrumento musical	Clarinete
FPH514787	1287	Emoción	Sentimental
FPH514788	1288	Cocinando	Cucharilla
FPH514789	1289	Idioma	alemán
FPH514790	1290	Bioma	Río costero
FPH514791	1291	Aperitivo	Esquites
FPH514792	1292	Día festivo	Dia del Ejercito
FPH514793	1293	De vuelta a la escuela	Bolígrafo
FPH514794	1294	Rocas y minerales	Arenisca
FPH514795	1295	País	Bolivia
FPH514796	1296	Familia	Bisabuelo
FPH514797	1297	En la playa	Submarinismo
FPH514798	1298	Color	Monasterio
FPH514799	1299	Criatura mítica	Fénix
FPH514800	1300	Postre	Rosquillas
FPH514801	1301	En la granja	Alpaca
FPH514802	1302	Actividad al aire libre	Fútbol
FPH514803	1303	Cocinando	Cuchara de helado
FPH514804	1304	Elemento	Calcio
FPH514805	1305	De vuelta a la escuela	Diccionario
FPH514806	1306	Instrumento musical	Tambor de caja
FPH514807	1307	Idioma	Coreano
FPH514808	1308	Hierbas y especias	Cilantro
FPH514809	1309	Emoción	Triunfante
FPH514810	1310	Bioma	Zona entre mareas
FPH514811	1311	Telenovela	Guadalupe
FPH514812	1312	Rocas y minerales	Granito y Basalto
FPH514813	1313	País	Tailandia
FPH514814	1314	Familia	Abuelas y abuelos
FPH514815	1315	Beber	Té Earl Grey
FPH514816	1316	En la playa	Agua salada
FPH514817	1317	Color	Rosas y azules
FPH514818	1318	Criatura mítica	Banshee
FPH514819	1319	Cocinando	Caramelizar
FPH514820	1320	De vuelta a la escuela	Transportador
FPH514821	1321	Idioma	italiano
FPH514822	1322	Día festivo	Janucá
FPH514823	1323	Emoción	Simpático
FPH514824	1324	En la granja	Animales de granja
FPH514825	1325	Aperitivo	Elote
FPH514826	1326	Elemento	Cloro
FPH514827	1327	Instrumento musical	Cornetas y trompetas
FPH514828	1328	Bioma	Pantano
FPH514829	1329	Hierbas y especias	Albahaca fresca
FPH514830	1330	Rocas y minerales	Caliza
FPH514831	1331	Familia	Padrastro
FPH514832	1332	País	Portugal
FPH514833	1333	De vuelta a la escuela	Papel de construcción
FPH514834	1334	Ocupación	Dermatólogo
FPH514835	1335	Pelicula Disney	Bichos (Una aventura en miniatura)
FPH514836	1336	Postre	Crepes
FPH514837	1337	Color	Grises y amarillos
FPH514838	1338	Idioma	Tagalo
FPH514839	1339	Cocinando	Guantes de cocina
FPH514840	1340	En la playa	Dolar de arena
FPH514841	1341	Personaje de ficción	Fry y Bender
FPH514842	1342	Criatura mítica	Godzilla
FPH514843	1343	En la granja	Agricultura
FPH514844	1344	Instrumento musical	Cornamusa
FPH514845	1345	Cena	Taco de Canasta
FPH514846	1346	Vehículo	Jeep Renegade
FPH514847	1347	País	Mozambique
FPH514848	1348	Bioma	Bosque
FPH514849	1349	Emoción	Soledad
FPH514850	1350	De vuelta a la escuela	Enciclopedia
FPH514851	1351	Rocas y minerales	Zafiro
FPH514852	1352	Familia	Primo segundo
FPH514853	1353	Cocinando	Pelador de verduras
FPH514854	1354	Elemento	Yodo
FPH514855	1355	Criatura mítica	Quimera
FPH514856	1356	Animal	Búfalo
FPH514857	1357	Idioma	Español
FPH514858	1358	Hierbas y especias	Romero
FPH514859	1359	En la playa	Tabla de surf
FPH514860	1360	Instrumento musical	Xilófono
FPH514861	1361	Color	Bígaro
FPH514862	1362	En la granja	Vacas y toros
FPH514863	1363	Desayuno	Huevos Veracruzanos
FPH514864	1364	De vuelta a la escuela	Barra de pegamento
FPH514865	1365	Cocinando	Olla arrocera
FPH514866	1366	Vehículo	Honda HR-V
FPH514867	1367	País	Luxemburgo
FPH514868	1368	Rocas y minerales	Esmeralda
FPH514869	1369	Cena	Tlayuda
FPH514870	1370	Criatura mítica	Centauro
FPH514871	1371	Bioma	Bosque de coníferas
FPH514872	1372	Idioma	húngaro
FPH514873	1373	Hierbas y especias	Salvia y tomillo
FPH514874	1374	Elemento	Uranio
FPH514875	1375	De vuelta a la escuela	Tijeras y cinta
FPH514876	1376	Color	Rosa caliente
FPH514877	1377	Estado de EE. UU.	Texas
FPH514878	1378	Familia	Suegro
FPH514879	1379	En la playa	Pulverizar protector solar
FPH514880	1380	Instrumento musical	Violonchelos y bajos
FPH514881	1381	Emoción	Miedo y pánico
FPH514882	1382	En la granja	Espantapájaros
FPH514883	1383	Cocinando	Tabla de cortar
FPH514884	1384	Pelicula Disney	Los increíbles
FPH514885	1385	Postre	Hielo picado
FPH514886	1386	Personaje de ficción	Atticus Finch
FPH514887	1387	Beber	Michelada
FPH514888	1388	De vuelta a la escuela	Clase de cálculo
FPH514889	1389	País	Montenegro
FPH514890	1390	Color	Marfil y ébano
FPH514891	1391	Idioma	Chino cantonés
FPH514892	1392	Bioma	Pastizales
FPH514893	1393	Telenovela	Eva Luna
FPH514894	1394	Criatura mítica	Cíclope
FPH514895	1395	Elemento	Nitrógeno
FPH514896	1396	Vehículo	Chevrolet Aveo
FPH514897	1397	Hierbas y especias	Rábano picante
FPH514898	1398	Familia	Hijos e hijas
FPH514899	1399	En la granja	Siembra y cosecha
FPH514900	1400	Instrumento musical	Castañuelas
FPH514901	1401	Cocinando	Sartén
FPH514902	1402	De vuelta a la escuela	Pizarra
FPH514903	1403	Rocas y minerales	Estalagmita
FPH514904	1404	Emoción	Satisfacción
FPH514905	1405	Idioma	ucranio
FPH514906	1406	Bioma	Fosa del mar profundo
FPH514907	1407	En la playa	Bucear
FPH514908	1408	Ciudad latinoamericana	San Miguel de Allende
FPH514909	1409	Pelicula Disney	Intensa Mente
FPH514910	1410	País	Islas Salomón
FPH514911	1411	Personaje de ficción	Sherlock Holmes
FPH514912	1412	Criatura mítica	Duende
FPH514913	1413	Color	Fucsia y Magenta
FPH514914	1414	Cocinando	Máquina de espresso
FPH514915	1415	Familia	Mellizos
FPH514916	1416	De vuelta a la escuela	Examen sorpresa
FPH514917	1417	Elemento	Plutonio
FPH514918	1418	En la granja	Árboles frutales
FPH514919	1419	Hierbas y especias	Hojas de menta
FPH514920	1420	Instrumento musical	Violines y Violas
FPH514921	1421	Beber	Margarita
FPH514922	1422	Cena	Tripas
FPH514923	1423	Idioma	portugués
FPH514924	1424	Bioma	Bosque de mangle
FPH514925	1425	Cocinando	Cuchillo de carne
FPH514926	1426	Emoción	Rubor nervioso
FPH514927	1427	Personaje de ficción	Forrest Gump
FPH514928	1428	Color	Negro Carbón
FPH514929	1429	Criatura mítica	Abominable hombre de las nieves
FPH514930	1430	En la playa	Arrecife de coral
FPH514931	1431	De vuelta a la escuela	Estudios Sociales
FPH514932	1432	País	Arabia Saudita
FPH514933	1433	Vehículo	Hyundai Crete
FPH514934	1434	Familia	Hijo y padre
FPH514935	1435	Cocinando	Cortador de galletas
FPH514936	1436	Instrumento musical	Pandereta
FPH514937	1437	Postre	Pastel de nuez
FPH514938	1438	Elemento	Cromo
FPH514939	1439	Hierbas y especias	Menta
FPH514940	1440	Idioma	vietnamita
FPH514941	1441	Telenovela	La Mujer de mi Vida
FPH514942	1442	Criatura mítica	Pegasus
FPH514943	1443	Emoción	Afligido por el dolor
FPH514944	1444	En la granja	Gallinero
FPH514945	1445	Personaje de ficción	Walter White
FPH514946	1446	País	Azerbaijan
FPH514947	1447	Rocas y minerales	Turquesa
FPH514948	1448	De vuelta a la escuela	Resaltador
FPH514949	1449	Animal	Panda rojo
FPH514950	1450	Color	Mostaza amarilla
FPH514951	1451	Beber	Rompope
FPH514952	1452	Familia	Tías y tíos
FPH514953	1453	En la playa	Castillo de arena
FPH514954	1454	Instrumento musical	Acordeón
FPH514955	1455	Cocinando	Cuchara medidora
FPH514956	1456	Personaje de ficción	Homer Simpson
FPH514957	1457	Ciudad latinoamericana	Cabo San Lucas
FPH514958	1458	Idioma	búlgaro
FPH514959	1459	Bioma	bosque boreal
FPH514960	1460	Criatura mítica	Albahaca
FPH514961	1461	Hierbas y especias	Cilantro
FPH514962	1462	Emoción	Ira furiosa
FPH514963	1463	Rocas y minerales	Roca sedimentaria
FPH514964	1464	Elemento	Magnesio
FPH514965	1465	En la granja	Paca de heno
FPH514966	1466	Pelicula Disney	Ratatouille
FPH514967	1467	Beber	Cafe de Olla
FPH514968	1468	De vuelta a la escuela	Tablero de tiza
FPH514969	1469	Familia	Suegra
FPH514970	1470	En la playa	Gafas de sol
FPH514971	1471	País	Lituania
FPH514972	1472	Día festivo	Día de la Madre
FPH514973	1473	Color	Bosque verde
FPH514974	1474	Instrumento musical	Piano de cola
FPH514975	1475	Pelicula Disney	Rompe Ralph
FPH514976	1476	Cocinando	Cacerola
FPH514977	1477	Telenovela	Behind Closed Doors
FPH514978	1478	Personaje de ficción	Indiana Jones
FPH514979	1479	Hierbas y especias	Pimienta de cayena
FPH514980	1480	Postre	Pastel de cerezas
FPH514981	1481	Emoción	Entusiasta
FPH514982	1482	En la playa	Tabla de boogie
FPH514983	1483	Bioma	Bosque tropical
FPH514984	1484	Elemento	Platino
FPH514985	1485	Beber	champán
FPH514986	1486	En la granja	Caballos y establos
FPH514987	1487	Criatura mítica	Gárgola
FPH514988	1488	Rocas y minerales	Aguamarina
FPH514989	1489	De vuelta a la escuela	Educación Física
FPH514990	1490	Familia	Nieta
FPH514991	1491	Hierbas y especias	Hojas de laurel
FPH514992	1492	Cena	Tostada de res
FPH514993	1493	Instrumento musical	Guitarra electrica
FPH514994	1494	Bioma	Tundra helada
FPH514995	1495	Cocinando	Cafetera
FPH514996	1496	Idioma	japonés
FPH514997	1497	Emoción	Asombro
FPH514998	1498	País	Honduras
FPH514999	1499	Día festivo	Nochebuena
FPH515000	1500	Color	Azul marino
