Phrase ID	Level	Clue (Question)	Phrase (Answer)
FPH514796	1296	Family	Great Grandpa
FPH514797	1297	At the Beach	Scuba Diving
FPH514798	1298	Color	Chartreuse
FPH514799	1299	Mythical Creature	Phoenix
FPH514800	1300	Dessert	Donuts
FPH514801	1301	On the Farm	Haystack
FPH514802	1302	Outdoor Activity	Soccer
FPH514803	1303	Cooking	Ice Cream Scooper
FPH514804	1304	Element	Calcium
FPH514805	1305	Back to School	Dictionary
FPH514806	1306	Musical Instrument	Snare Drum
FPH514807	1307	Language	Korean
FPH514808	1308	Herbs and Spices	Cilantro
FPH514809	1309	Emotion	Triumphant
FPH514810	1310	Biome	Intertidal Zone
FPH514811	1311	US State	North Dakota
FPH514812	1312	Rocks and Minerals	Granite and Basalt
FPH514813	1313	Country	Thailand
FPH514814	1314	Family	Grandmas and Grandpas
FPH514815	1315	Drink	Earl Grey Tea
FPH514816	1316	At the Beach	Salt Water
FPH514817	1317	Color	Pinks and Blues
FPH514818	1318	Mythical Creature	Banshee
FPH514819	1319	Cooking	Caramelize
FPH514820	1320	Back to School	Protractor
FPH514821	1321	Language	Italian
FPH514822	1322	Holiday	Hanukkah
FPH514823	1323	Emotion	Sympathetic
FPH514824	1324	On the Farm	Farm Animals
FPH514825	1325	US State	Mississippi
FPH514826	1326	Element	Chlorine
FPH514827	1327	Musical Instrument	Bugles and Trumpets
FPH514828	1328	Biome	Marshlands
FPH514829	1329	Herbs and Spices	Fresh Basil
FPH514830	1330	Rocks and Minerals	Limestone
FPH514831	1331	Family	Stepfather
FPH514832	1332	Country	Portugal
FPH514833	1333	Back to School	Construction Paper
FPH514834	1334	Occupation	Dermatologist
FPH514835	1335	Disney Movie	A Bug's Life
FPH514836	1336	Dessert	Crepes
FPH514837	1337	Color	Grays and Yellows
FPH514838	1338	Language	Tagalog
FPH514839	1339	Cooking	Oven Mitts
FPH514840	1340	At the Beach	Sand Dollar
FPH514841	1341	Fictional Character	Fry and Bender
FPH514842	1342	Mythical Creature	Godzilla
FPH514843	1343	On the Farm	Agriculture
FPH514844	1344	Musical Instrument	Bagpipe
FPH514845	1345	US State	Michigan
FPH514846	1346	Holiday	Father's Day
FPH514847	1347	Country	Mozambique
FPH514848	1348	Biome	Woodlands
FPH514849	1349	Emotion	Loneliness
FPH514850	1350	Back to School	Encyclopedia
FPH514851	1351	Rocks and Minerals	Sapphire
FPH514852	1352	Family	Second Cousin
FPH514853	1353	Cooking	Vegetable Peeler
FPH514854	1354	Element	Iodine
FPH514855	1355	Mythical Creature	Chimera
FPH514856	1356	Animal	Buffalo
FPH514857	1357	Language	Spanish
FPH514858	1358	Herbs and Spices	Rosemary
FPH514859	1359	At the Beach	Surfboard
FPH514860	1360	Musical Instrument	Xylophone
FPH514861	1361	Color	Periwinkle
FPH514862	1362	On the Farm	Cows and Bulls
FPH514863	1363	US State	New Mexico
FPH514864	1364	Back to School	Glue Stick
FPH514865	1365	Cooking	Rice Cooker
FPH514866	1366	Drink	Vermouth
FPH514867	1367	Country	Luxembourg
FPH514868	1368	Rocks and Minerals	Emerald
FPH514869	1369	Holiday	Veteran's Day
FPH514870	1370	Mythical Creature	Centaur
FPH514871	1371	Biome	Coniferous Forest
FPH514872	1372	Language	Hungarian
FPH514873	1373	Herbs and Spices	Sage and Thyme
FPH514874	1374	Element	Uranium
FPH514875	1375	Back to School	Scissors and Tape
FPH514876	1376	Color	Hot Pink
FPH514877	1377	US State	Wisconsin
FPH514878	1378	Family	Father in Law
FPH514879	1379	At the Beach	Spray on Sunscreen
FPH514880	1380	Musical Instrument	Cellos and Basses
FPH514881	1381	Emotion	Fear and Panic
FPH514882	1382	On the Farm	Scarecrow
FPH514883	1383	Cooking	Cutting Board
FPH514884	1384	Disney Movie	The Incredibles
FPH514885	1385	Dessert	Shaved Ice
FPH514886	1386	Fictional Character	Atticus Finch
FPH514887	1387	Drink	Mudslide
FPH514888	1388	Back to School	Calculus Class
FPH514889	1389	Country	Montenegro
FPH514890	1390	Color	Ivory and Ebony
FPH514891	1391	Language	Cantonese Chinese
FPH514892	1392	Biome	Grasslands
FPH514893	1393	US State	Arkansas
FPH514894	1394	Mythical Creature	Cyclops
FPH514895	1395	Element	Nitrogen
FPH514896	1396	Holiday	Martin Luther King Jr. Day
FPH514897	1397	Herbs and Spices	Horseradish
FPH514898	1398	Family	Sons and Daughters
FPH514899	1399	On the Farm	Planting and Harvesting
FPH514900	1400	Musical Instrument	Castanets
FPH514901	1401	Cooking	Frying Pan
FPH514902	1402	Back to School	Blackboard
FPH514903	1403	Rocks and Minerals	Stalagmite
FPH514904	1404	Emotion	Satisfaction
FPH514905	1405	Language	Ukrainian
FPH514906	1406	Biome	Deep Sea Trench
FPH514907	1407	At the Beach	Snorkeling
FPH514908	1408	US State	Nebraska
FPH514909	1409	Disney Movie	Inside Out
FPH514910	1410	Country	Solomon Islands
FPH514911	1411	Fictional Character	Sherlock Holmes
FPH514912	1412	Mythical Creature	Leprechaun
FPH514913	1413	Color	Fuchsia and Magenta
FPH514914	1414	Cooking	Espresso Machine
FPH514915	1415	Family	Fraternal Twins
FPH514916	1416	Back to School	Pop Quiz
FPH514917	1417	Element	Plutonium
FPH514918	1418	On the Farm	Fruit Trees
FPH514919	1419	Herbs and Spices	Mint Leaves
FPH514920	1420	Musical Instrument	Violins and Violas
FPH514921	1421	Drink	Tequila
FPH514922	1422	US State	Pennsylvania
FPH514923	1423	Language	Portuguese
FPH514924	1424	Biome	Mangrove Forest
FPH514925	1425	Cooking	Steak Knife
FPH514926	1426	Emotion	Flustered Blush
FPH514927	1427	Fictional Character	Forrest Gump
FPH514928	1428	Color	Charcoal Black
FPH514929	1429	Mythical Creature	Abominable Snowman
FPH514930	1430	At the Beach	Coral Reef
FPH514931	1431	Back to School	Social Studies
FPH514932	1432	Country	Saudi Arabia
FPH514933	1433	Holiday	Memorial Day
FPH514934	1434	Family	Child and Parent
FPH514935	1435	Cooking	Cookie Cutter
FPH514936	1436	Musical Instrument	Tambourine
FPH514937	1437	Dessert	Pecan Pie
FPH514938	1438	Element	Chromium
FPH514939	1439	Herbs and Spices	Peppermint
FPH514940	1440	Language	Vietnamese
FPH514941	1441	US State	West Virginia
FPH514942	1442	Mythical Creature	Pegasus
FPH514943	1443	Emotion	Grief Stricken
FPH514944	1444	On the Farm	Chicken Coop
FPH514945	1445	Fictional Character	Walter White
FPH514946	1446	Country	Azerbaijan
FPH514947	1447	Rocks and Minerals	Turquoise
FPH514948	1448	Back to School	Highlighter
FPH514949	1449	Animal	Red Panda
FPH514950	1450	Color	Mustard Yellow
FPH514951	1451	Drink	Cosmopolitan
FPH514952	1452	Family	Aunts and Uncles
FPH514953	1453	At the Beach	Sandcastle
FPH514954	1454	Musical Instrument	Accordion
FPH514955	1455	Cooking	Measuring Spoon
FPH514956	1456	Fictional Character	Homer Simpson
FPH514957	1457	US State	Minnesota
FPH514958	1458	Language	Bulgarian
FPH514959	1459	Biome	Boreal forest
FPH514960	1460	Mythical Creature	Basilisk
FPH514961	1461	Herbs and Spices	Coriander
FPH514962	1462	Emotion	Furious Anger
FPH514963	1463	Rocks and Minerals	Sedimentary Rock
FPH514964	1464	Element	Magnesium
FPH514965	1465	On the Farm	Bale of Hay
FPH514966	1466	Disney Movie	Ratatouille
FPH514967	1467	Drink	Moscow Mule
FPH514968	1468	Back to School	Chalk Board
FPH514969	1469	Family	Mother in Law
FPH514970	1470	At the Beach	Sunglasses
FPH514971	1471	Country	Lithuania
FPH514972	1472	Holiday	Mother's Day
FPH514973	1473	Color	Forest Green
FPH514974	1474	Musical Instrument	Grand Piano
FPH514975	1475	Disney Movie	Wreck it Ralph
FPH514976	1476	Cooking	Casserole Pan
FPH514977	1477	US State	South Carolina
FPH514978	1478	Fictional Character	Indiana Jones
FPH514979	1479	Herbs and Spices	Cayenne Pepper
FPH514980	1480	Dessert	Cherry Pie
FPH514981	1481	Emotion	Enthusiastic
FPH514982	1482	At the Beach	Boogie Board
FPH514983	1483	Biome	Tropical Rainforest
FPH514984	1484	Element	Platinum
FPH514985	1485	Drink	Champagne
FPH514986	1486	On the Farm	Horses and Stables
FPH514987	1487	Mythical Creature	Gargoyle
FPH514988	1488	Rocks and Minerals	Aquamarine
FPH514989	1489	Back to School	Physical Education
FPH514990	1490	Family	Granddaughter
FPH514991	1491	Herbs and Spices	Bay Leaves
FPH514992	1492	US State	Connecticut
FPH514993	1493	Musical Instrument	Electric Guitar
FPH514994	1494	Biome	Frozen Tundra
FPH514995	1495	Cooking	Coffee Maker
FPH514996	1496	Language	Japanese
FPH514997	1497	Emotion	Astonishment
FPH514998	1498	Country	Honduras
FPH514999	1499	Holiday	Christmas Eve
FPH515000	1500	Color	Navy Blue
